emotion_clause,cause_candidate,pairs_len,correctness
心中大为不快,赵兵感觉前方的一辆红色面包车车速过慢影响了自己超车,"6,25",true
心中大为不快,在几个好朋友的撺掇下,"6,10",false
心中大为不快,他决定教训一下面包车司机,"6,12",false
心中大为不快,在逐渐近面包车后,"6,8",false
心中大为不快,赵兵与两个朋友拿出仿真手枪,"6,13",false
心中大为不快,轮番对面包车进行射击,"6,10",false
心中大为不快,致面包车右后侧车窗玻璃被击碎,"6,14",false
心中大为不快,惊慌失措的面包车司机冯某迅速逃离,"6,16",false
心中大为不快,却没想到还是没能摆脱赵兵等人的纠缠与挑衅——赵兵一伙驾车继续狂追冯某十余公里,"6,38",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,太不值了,"49,4",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,扒20元判7个月,"49,8",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,还罚1千,"49,4",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,出去后再也不能干这个了,"49,11",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,7月5日上午,"49,6",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,据检察机关指控,"49,7",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,2013年5月26日下午,"49,12",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,被告人银某华伙同刘某忠在宜州市区龙江路一桥头路段到处游荡,"49,28",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,寻找合适下手的人群,"49,9",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,这里他们发现一名未成年男生路过,"49,15",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,决定先从小朋友下手,"49,9",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,过程中,"49,3",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,刘某忠负责望风,"49,7",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,银某华用事先准备好的一把大号镊子将受害人衣服左边口袋内的钱扒走,"49,31",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,结果发现仅有20元人民币,"49,12",false
扒窃20元而被一审判处有期徒刑7个月并处罚金1千元的两名男子银某华和刘某忠在宜州市看守所里懊悔不已,二人随后逃离现场,"49,8",false
苏越很高兴,宣判后,"5,3",false
苏越很高兴,安雯走出法院时对记者表示,"5,12",false
苏越很高兴,希望苏越能好好感恩,"5,9",false
苏越很高兴,好好保重身体,"5,6",false
苏越很高兴,对于这样一个结果,"5,8",false
苏越很高兴,我无法用语言表达,"5,8",false
苏越很高兴,就是感恩和感谢,"5,7",false
苏越很高兴,我一直相信司法是公正的,"5,11",false
苏越很高兴,陈旭律师告诉记者,"5,8",false
苏越很高兴,在法庭上听到结果后,"5,9",true
苏越很高兴,此次法院的二审裁定直接生效,"5,13",false
苏越很高兴,苏越应该很快会转往监狱开始正式服刑,"5,17",false
苏越很高兴,从被刑拘到现在,"5,7",false
苏越很高兴,苏越已被羁押了3年多,"5,10",false
苏越很高兴,他的15年刑期还有11年多,"5,13",false
苏越很高兴,希望苏越能在狱中获得减刑的机会,"5,15",false
随后情绪激动,随后上海浦东发出航空交通流量管制,"6,16",false
随后情绪激动,航班延误,"6,4",false
随后情绪激动,这个航班未能如期出发,"6,10",false
随后情绪激动,航班上一共238名旅客之后滞留在候机大堂,"6,20",false
随后情绪激动,航班延误至当天晚上9点多,"6,12",false
随后情绪激动,徐在向国泰柜位职员查询航班最新情况时,"6,18",false
随后情绪激动,与职员发生了争执,"6,8",true
随后情绪激动,用手扫翻柜台上的电脑键盘,"6,12",false
随后情绪激动,一名24岁的郑姓女地勤人员上前制止时,"6,18",false
随后情绪激动,再被他用汽水淋泼,"6,8",false
随后情绪激动,弄污衣服,"6,4",false
随后情绪激动,旁边的32岁周姓男性地勤职员也被汽水泼中,"6,20",false
随后情绪激动,之后两人报警,"6,6",false
也激动地意欲阻止警员,警员接到报案到场调查后,"10,11",false
也激动地意欲阻止警员,以涉嫌刑事毁坏及普通伤人将徐拘捕,"10,16",false
也激动地意欲阻止警员,徐的妻子见到丈夫被捕,"10,10",true
也激动地意欲阻止警员,混乱间一名警员被人推倒在地上,"10,14",false
也激动地意欲阻止警员,之后万妇被其他警员制服,"10,11",false
也激动地意欲阻止警员,也被以涉嫌袭警罪拘捕,"10,10",false
也激动地意欲阻止警员,之后国泰发言人回应媒体,"10,11",false
也激动地意欲阻止警员,有关航班一共延误了16个小时,"10,14",false
也激动地意欲阻止警员,在7月6日早上9点起飞,"10,11",false
也激动地意欲阻止警员,航班延误期间,"10,6",false
也激动地意欲阻止警员,已经安排受影响乘客入住酒店及提供膳食,"10,18",false
也激动地意欲阻止警员,有关伤人事件也已经交警方处理,"10,14",false
羞愤交加之下,记者了解到,"6,5",false
羞愤交加之下,邹某佑是流湖乡前坊村通判庙的看守人,"6,17",false
羞愤交加之下,萱萱曾被邹某佑带到庙内的两间小房子里各发生过一次性关系,"6,27",false
羞愤交加之下,三老人被抓获两70岁以上老人当天被释放2013年5月5日,"6,28",false
羞愤交加之下,萱萱的父亲家里建房回家,"6,11",false
羞愤交加之下,一朋友告知其女儿萱萱被三名老人强奸,"6,17",true
羞愤交加之下,萱萱的父亲前往新建县流湖派出所报警,"6,17",false
羞愤交加之下,警方当即立案,"6,6",false
羞愤交加之下,之后,"6,2",false
羞愤交加之下,新建县公安局刑侦大队侦办此案,"6,14",false
羞愤交加之下,3名老人被抓获,"6,7",false
愤怒的丈夫与之发生争执并持刀将其捅伤,怀疑被妻子给戴了绿帽子,"18,11",false
愤怒的丈夫与之发生争执并持刀将其捅伤,丈夫一直怀恨在心,"18,8",false
愤怒的丈夫与之发生争执并持刀将其捅伤,在街头遇见情敌后,"18,8",true
愤怒的丈夫与之发生争执并持刀将其捅伤,7月3日,"18,4",false
愤怒的丈夫与之发生争执并持刀将其捅伤,此案经江苏省新沂市人民法院审理公布,"18,17",false
愤怒的丈夫与之发生争执并持刀将其捅伤,法院以意伤害罪判处被告人李志辉有期徒刑一年,"18,21",false
愤怒的丈夫与之发生争执并持刀将其捅伤,缓刑二年,"18,4",false
愤怒的丈夫与之发生争执并持刀将其捅伤,今年42岁的李志辉与妻子结婚多年,"18,16",false
这让李志辉十分恼火,2012年8月间,"9,8",false
这让李志辉十分恼火,李志辉怀疑妻子与男子刘轩有不正当的两性关系,"9,21",false
这让李志辉十分恼火,即为此多次责问妻子,"9,9",false
这让李志辉十分恼火,但妻子每次都矢口否认,"9,10",true
这让李志辉十分恼火,此后,"9,2",false
这让李志辉十分恼火,夫妻关系陷入僵局,"9,8",false
这让李志辉十分恼火,两人经常此事发生争吵,"9,10",false
这让李志辉十分恼火,为解心中憋屈,"9,6",false
这让李志辉十分恼火,李志辉产生了教训刘轩的念头,"9,13",false
这让李志辉十分恼火,2012年8月9日上午8点多钟,"9,15",false
这让李志辉十分恼火,李志辉在新沂市某汽车站附近发现妻子与刘轩在一起,"9,23",false
这让李志辉十分恼火,要求他们当面把话说清楚,"9,11",false
这让李志辉十分恼火,不一会儿,"9,4",false
这让李志辉十分恼火,李志辉言语不和与妻子刘轩发生争吵,"9,16",false
这让李志辉十分恼火,随后还动起了手,"9,7",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,经法医鉴定,"19,5",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,刘轩的损伤构成轻伤,"19,9",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,庭审中,"19,3",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,李志辉对公诉机关指控的犯罪事实没有异议,"19,19",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,他说自己觉得妻子给他戴了绿帽子,"19,15",true
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,不该那么冲动,"19,6",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,其后,"19,2",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,李志辉与刘轩就民事赔偿部分达成协议,"19,17",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,主动赔偿刘轩医药费等经济损失4万元,"19,17",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,刘轩对李志辉的行为表示谅解,"19,13",false
感觉窝囊的同时一时恼怒才持刀捅伤了刘轩,请求对其从轻处罚并撤回了对李志辉的附带民事诉讼,"19,23",false
受害女性心里已经极度紧张恐慌,昨天,"14,2",false
受害女性心里已经极度紧张恐慌,金华第二医院心理科主任心理专家赵俊雄说陈某在几次作案中,"14,27",false
受害女性心里已经极度紧张恐慌,对受害女性采取了不同的侵害方式,"14,15",false
受害女性心里已经极度紧张恐慌,一般而言,"14,4",false
受害女性心里已经极度紧张恐慌,打耳光等类似行为,"14,8",false
受害女性心里已经极度紧张恐慌,只是一个简单侵害方式,"14,10",false
受害女性心里已经极度紧张恐慌,是一种普通暴力,"14,7",false
受害女性心里已经极度紧张恐慌,强行亲吻甚至咬人,"14,8",false
受害女性心里已经极度紧张恐慌,这种侵害方式比较恶劣,"14,10",false
受害女性心里已经极度紧张恐慌,一般是性侵害的一个前兆,"14,11",false
受害女性心里已经极度紧张恐慌,一般嫌疑人在对受害女性进行性侵犯前,"14,17",false
受害女性心里已经极度紧张恐慌,都会有类似行为,"14,7",false
受害女性心里已经极度紧张恐慌,,"14,0",false
受害女性心里已经极度紧张恐慌,相对打耳光等简单的暴力,"14,11",false
受害女性心里已经极度紧张恐慌,强行亲吻这种暴力对女性造成的心理压力会更大,"14,21",false
受害女性心里已经极度紧张恐慌,,"14,0",false
受害女性心里已经极度紧张恐慌,当陈某对受害人进行这种侵害后,"14,14",true
受害女性心里已经极度紧张恐慌,她们极度担心遭遇性侵害或其他更严重的身体伤害,"14,22",false
吃饱喝足后高兴了就在人家住几天,李某初中辍学后不想外出做事,"15,13",false
吃饱喝足后高兴了就在人家住几天,一直在村里东游西晃,"15,9",false
吃饱喝足后高兴了就在人家住几天,父母多次劝说,"15,6",false
吃饱喝足后高兴了就在人家住几天,李某先是不理不睬,"15,8",false
吃饱喝足后高兴了就在人家住几天,后来嫌父母唠叨干脆不着家,"15,12",false
吃饱喝足后高兴了就在人家住几天,瞅着村里哪户人家出去打工家里没人,"15,16",false
吃饱喝足后高兴了就在人家住几天,就采取溜门撬窗的方式进入屋内找吃的喝的衣服和钱物,"15,24",false
吃饱喝足后高兴了就在人家住几天,直到找到下一家为止,"15,9",false
吃饱喝足后高兴了就在人家住几天,如果被偷的人家没什么油水,"15,12",false
吃饱喝足后高兴了就在人家住几天,会在床上拉屎,"15,6",false
吃饱喝足后高兴了就在人家住几天,自从去年元月份,"15,7",false
吃饱喝足后高兴了就在人家住几天,李某到一农户家偷方面衣服得手后,"15,15",false
吃饱喝足后高兴了就在人家住几天,他胆子愈来愈大,"15,7",false
吃饱喝足后高兴了就在人家住几天,觉得这是一条养活自己的门道,"15,13",false
吃饱喝足后高兴了就在人家住几天,四处作案直到东窗事发,"15,10",false
李某觉得不爽,李某初中辍学后不想外出做事,"6,13",false
李某觉得不爽,一直在村里东游西晃,"6,9",false
李某觉得不爽,父母多次劝说,"6,6",false
李某觉得不爽,李某先是不理不睬,"6,8",false
李某觉得不爽,后来嫌父母唠叨干脆不着家,"6,12",false
李某觉得不爽,瞅着村里哪户人家出去打工家里没人,"6,16",false
李某觉得不爽,就采取溜门撬窗的方式进入屋内找吃的喝的衣服和钱物,"6,24",false
