emotion_clause,cause_candidate,conn,pairs_len,correctness,is_cause_conn
亲情真是令人感动,大家在微博留言中表示,而,"8,11",False,false
亲情真是令人感动,千里探亲的轮椅老人,与,"8,10",False,false
亲情真是令人感动,让人对父母的爱有了更多的回味,更,"8,15",False,false
亲情真是令人感动,也有了更多反思,但,"8,8",False,false
亲情真是令人感动,大老远的去看女儿,就,"8,9",False,false
亲情真是令人感动,好爸爸,当,"8,4",False,false
亲情真是令人感动,——网友草帽人,而,"8,8",False,false
自己表示厌恶,截至昨日晚上8时30分,而,"6,12",False,false
自己表示厌恶,2.8万多名网友表示反对百合网的这一逼婚广告,而,"6,23",False,false
自己表示厌恶,只有区区1200多人表示理解,但,"6,15",False,false
自己表示厌恶,不少剩男剩女表示,但,"6,9",False,false
自己表示厌恶,虽然自己现在还是单身,但,"6,11",False,false
自己表示厌恶,对于婚姻家庭,但,"6,7",False,false
自己表示厌恶,他们心中一直满怀渴望,但,"6,11",False,false
自己表示厌恶,但是这种以亲情为名的逼婚,但,"6,13",True,false
自己表示厌恶,并将坚决不从,但,"6,7",False,false
让家人十分发愁,逼婚广告上电视27岁的小孟名校毕业,因,"7,18",False,true
让家人十分发愁,在一家互联网公司从事产品运营相关的工作,而,"7,20",False,false
让家人十分发愁,收入颇丰,但,"7,5",False,false
让家人十分发愁,优秀的小孟迟迟没有交往到合适的男朋友,而,"7,19",True,false
让家人十分发愁,大年三十晚上,如,"7,7",False,false
让家人十分发愁,当小孟与家人共进年夜饭时,而,"7,13",False,false
让家人十分发愁,百合网那则引起很大争议的广告在电视上开始了,而,"7,22",False,false
让人听后感动不已,俗话说,但,"8,4",False,false
让人听后感动不已,人留客是假留,故,"8,7",False,true
让人听后感动不已,天留客才真心,当,"8,7",False,false
让人听后感动不已,然而,当,"8,3",False,false
让人听后感动不已,临近春节假期结束之际,当,"8,11",False,false
让人听后感动不已,这场降雪在带给人们喜悦的同时,而,"8,15",False,false
让人听后感动不已,也给返程的人们带来了不,但,"8,12",False,false
让人听后感动不已,为了送在榆林上班的女儿顺利到火车站,但,"8,18",False,false
让人听后感动不已,家住延安农村的一对年过花甲的夫妇,与,"8,17",False,false
让人听后感动不已,竟然扫雪30里,但,"8,8",True,false
担心我一个人不安全,她说,但,"9,3",False,false
担心我一个人不安全,为了让自己顺利赶上7日15时的火车,但,"9,18",False,false
担心我一个人不安全,早晨8时吃完饭,但,"9,8",False,false
担心我一个人不安全,父母一人拿着扫帚一人扛着铁锹踏上了扫雪的送别路,而,"9,24",False,false
担心我一个人不安全,我不让他们去,但,"9,7",False,false
担心我一个人不安全,但是说什么都不听,但,"9,9",False,false
担心我一个人不安全,他们说坑坑洼洼的山路不好走,但,"9,14",False,false
担心我一个人不安全,说起父母为自己扫雪的场景,当,"9,13",False,false
担心我一个人不安全,彭彩琴眼中有泪花闪烁,而,"9,11",False,false
让陈小姐十分反感,去年过年,但,"8,5",False,false
让陈小姐十分反感,家里安排相亲,由,"8,7",True,true
让陈小姐十分反感,今年过年,但,"8,5",False,false
让陈小姐十分反感,为照顾女儿情绪,因,"8,8",False,true
让陈小姐十分反感,母亲竟和姨妈商量,但,"8,9",False,false
让陈小姐十分反感,暗中安排了几场剧情式的偶遇相亲,更,"8,16",False,false
让陈小姐十分反感,这让24岁的陈小姐哭笑不得长辈真是用心良苦啊,但,"8,23",False,false
让陈小姐十分反感,再不找到男朋友,若,"8,8",False,false
让陈小姐十分反感,我都觉得对不起她们,但,"8,10",False,false
她却十分反感,陈小姐是襄阳人,而,"6,8",False,false
她却十分反感,前年大学毕业后,而,"6,8",False,false
她却十分反感,进入汉口某事业单位工作,因,"6,12",False,true
她却十分反感,从去年春节开始,但,"6,8",False,false
她却十分反感,母亲频繁帮她安排相亲,而,"6,11",True,false
她却十分反感,尤其在相过几个没成之后,但,"6,12",False,false
她却十分反感,只要母亲一提相亲的事,但,"6,11",False,false
她却十分反感,母女俩总要吵一架,而,"6,9",False,false
她却十分反感,陈小姐发现,当,"6,6",False,false
她却十分反感,今年春节回家,但,"6,7",False,false
她却十分反感,母亲完全没提相亲的事,但,"6,11",False,false
她却十分反感,谁知,但,"6,3",False,false
她却十分反感,母亲这次精心安排了有剧情的偶遇,而,"6,16",False,false
但我很高兴很自豪,他在接受采访时说这是一个极其冒险的计划,但,"8,20",False,false
但我很高兴很自豪,简直让你无法想象,但,"8,9",False,false
但我很高兴很自豪,普兰特愿意嫁给我,但,"8,9",True,false
但我很高兴很自豪,她现在就带着我送她的订婚戒指,而,"8,15",False,false
但我很高兴很自豪,德雷尔与普兰特6年前在比利斯托尔大学上学时相识,但,"8,24",False,false
但我很高兴很自豪,最初,但,"8,3",False,false
但我很高兴很自豪,普兰特对男友的行为感到困惑,但,"8,14",False,false
但我很高兴很自豪,但明白其求婚意图后,但,"8,10",False,false
她感到惊喜不已,他在接受采访时说这是一个极其冒险的计划,但,"7,20",False,false
她感到惊喜不已,简直让你无法想象,但,"7,9",False,false
她感到惊喜不已,普兰特愿意嫁给我,但,"7,9",False,false
她感到惊喜不已,她现在就带着我送她的订婚戒指,而,"7,15",False,false
她感到惊喜不已,德雷尔与普兰特6年前在比利斯托尔大学上学时相识,由,"7,24",False,true
她感到惊喜不已,最初,而,"7,3",False,false
她感到惊喜不已,普兰特对男友的行为感到困惑,而,"7,14",False,false
她感到惊喜不已,但明白其求婚意图后,但,"7,10",True,false
乐心依然还是无法走出痛苦,失独母亲自述儿子去世前曾求爸妈再生一个孩子眼前这位母亲,当,"12,28",False,false
乐心依然还是无法走出痛苦,网名叫乐心,而,"12,6",False,false
乐心依然还是无法走出痛苦,可是在她的脸上我们却看不出一丝快乐,但,"12,18",False,false
乐心依然还是无法走出痛苦,乐心说,但,"12,4",False,false
乐心依然还是无法走出痛苦,曾经的她爱说爱笑,但,"12,9",False,false
乐心依然还是无法走出痛苦,没事的时候还喜欢跳个舞,但,"12,12",False,false
乐心依然还是无法走出痛苦,一家三口的日子虽不富裕却很快乐,但,"12,16",False,false
乐心依然还是无法走出痛苦,可是自从儿子张磊去年9月急性白血病去世,但,"12,20",False,false
乐心依然还是无法走出痛苦,带走了乐心所有的快乐,却,"12,11",False,false
乐心依然还是无法走出痛苦,儿子已经去世一年多,但,"12,10",True,false
乐心依然还是无法走出痛苦,往事总是像放电影一样,但,"12,11",False,false
乐心依然还是无法走出痛苦,一遍遍地在她脑海回放,却,"12,11",False,false
心灰意冷已经无法形容他们现在的心情,用乐心的话说,就,"17,7",False,false
心灰意冷已经无法形容他们现在的心情,儿子走了,但,"17,5",True,false
心灰意冷已经无法形容他们现在的心情,这个曾经幸福的家庭跌进了万丈深渊,当,"17,17",False,false
心灰意冷已经无法形容他们现在的心情,乐心说,而,"17,4",False,false
心灰意冷已经无法形容他们现在的心情,第一得养老吧,但,"17,7",False,false
心灰意冷已经无法形容他们现在的心情,第二个有病,但,"17,6",False,false
心灰意冷已经无法形容他们现在的心情,上医院得治病吧,但,"17,8",False,false
心灰意冷已经无法形容他们现在的心情,拿什么去,就,"17,5",False,false
心灰意冷已经无法形容他们现在的心情,我们怎么去,但,"17,6",False,false
心灰意冷已经无法形容他们现在的心情,医院我们还去不起,总,"17,9",False,false
心灰意冷已经无法形容他们现在的心情,养老院我们进不去啊,但,"17,10",False,false
心灰意冷已经无法形容他们现在的心情,没有给我们签字的啊,就,"17,10",False,false
心灰意冷已经无法形容他们现在的心情,人家都不收,但,"17,6",False,false
说起来很惭愧,1月19日,如,"6,6",False,false
说起来很惭愧,两个孩子一放寒假,但,"6,9",False,false
说起来很惭愧,就迫不及待地来到了南京,但,"6,12",False,false
说起来很惭愧,他们很想爸爸妈妈,但,"6,9",False,false
说起来很惭愧,不过,但,"6,3",False,false
说起来很惭愧,白连珍和丈夫都没有时间陪儿子,但,"6,15",True,false
说起来很惭愧,白连珍说,但,"6,5",False,false
说起来很惭愧,春节期间,但,"6,5",False,false
说起来很惭愧,她和丈夫都很忙,但,"6,8",False,false
说起来很惭愧,大儿子很懂事,但,"6,7",False,false
说起来很惭愧,每天都把饭煮好,但,"6,8",False,false
说起来很惭愧,菜择好洗干净,如,"6,7",False,false
说起来很惭愧,昨天,但,"6,3",False,false
说起来很惭愧,姐夫正好要回老家,而,"6,9",False,false
说起来很惭愧,白连珍就想让他将两个孩子一并带回老家,但,"6,19",False,false
还是心有余悸,时隔多日,但,"6,5",False,false
还是心有余悸,范女士忆起落水经过,当,"6,10",True,false
还是心有余悸,事情发生在1月28日下午2点左右,但,"6,17",False,false
还是心有余悸,嘉兴市中央公园,与,"6,8",False,false
还是心有余悸,当天,而,"6,3",False,false
还是心有余悸,在宁波打工的范女士一家来嘉兴走亲戚,因,"6,18",False,true
还是心有余悸,顺去嘉兴的中央公园游玩,便,"6,12",False,true
还是心有余悸,游玩过程中,但,"6,6",False,false
还是心有余悸,范女士的老公带着姐姐和外甥去南湖景区买玩具,而,"6,22",False,false
还是心有余悸,就剩下范女士母女在公园里逛,但,"6,14",False,false
还是心有余悸,当时女儿正在河边玩,但,"6,10",False,false
还是心有余悸,没想到从草地上滑进河里,却,"6,12",False,false
还是心有余悸,就去河边捡了根竹竿,就,"6,10",False,false
还是心有余悸,想把她拉上来,就,"6,7",False,false
还是心有余悸,可她在水中一使力,但,"6,9",False,false
还是心有余悸,反倒把我拉了下去,但,"6,9",False,false
我慌死了,时隔多日,但,"4,5",False,false
我慌死了,范女士忆起落水经过,当,"4,10",False,false
我慌死了,事情发生在1月28日下午2点左右,但,"4,17",False,false
我慌死了,嘉兴市中央公园,与,"4,8",False,false
我慌死了,当天,但,"4,3",False,false
我慌死了,在宁波打工的范女士一家来嘉兴走亲戚,因,"4,18",False,true
我慌死了,顺去嘉兴的中央公园游玩,便,"4,12",False,true
我慌死了,游玩过程中,但,"4,6",False,false
我慌死了,范女士的老公带着姐姐和外甥去南湖景区买玩具,而,"4,22",False,false
我慌死了,就剩下范女士母女在公园里逛,但,"4,14",False,false
我慌死了,当时女儿正在河边玩,但,"4,10",False,false
我慌死了,没想到从草地上滑进河里,却,"4,12",True,false
我慌死了,就去河边捡了根竹竿,就,"4,10",False,false
我慌死了,想把她拉上来,就,"4,7",False,false
我慌死了,可她在水中一使力,但,"4,9",False,false
我慌死了,反倒把我拉了下去,却,"4,9",False,false
谁受伤了心情都肯定不好且焦虑,大年初四中午临近1点时,当,"14,12",False,false
谁受伤了心情都肯定不好且焦虑,于洁的诊室里仍围着10余名患者和家属,但,"14,19",False,false
谁受伤了心情都肯定不好且焦虑,对每一名患者,但,"14,7",False,false
谁受伤了心情都肯定不好且焦虑,于洁都耐心地进行问诊和眼部检查,而,"14,16",False,false
谁受伤了心情都肯定不好且焦虑,为了减少其他患者的等候时间,但,"14,14",False,false
谁受伤了心情都肯定不好且焦虑,她加快语速,而,"14,6",False,false
谁受伤了心情都肯定不好且焦虑,但耐心依旧,但,"14,6",False,false
谁受伤了心情都肯定不好且焦虑,大过年的,就,"14,5",False,false
谁受伤了心情都肯定不好且焦虑,耐心是必须的,但,"14,7",False,false
谁受伤了心情都肯定不好且焦虑,一个上午,就,"14,5",False,false
谁受伤了心情都肯定不好且焦虑,于洁接诊了20余名患者,由,"14,12",False,true
