section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn,correctness,is_cause_conn
452,11,7,乐心依然还是无法走出痛苦,一家三口的日子虽不富裕却很快乐,但,False,false
452,11,8,乐心依然还是无法走出痛苦,可是自从儿子张磊去年9月急性白血病去世,但,False,false
452,11,9,乐心依然还是无法走出痛苦,带走了乐心所有的快乐,却,False,false
452,11,10,乐心依然还是无法走出痛苦,儿子已经去世一年多,但,True,false
452,11,12,乐心依然还是无法走出痛苦,往事总是像放电影一样,但,False,false
452,11,13,乐心依然还是无法走出痛苦,一遍遍地在她脑海回放,却,False,false
452,11,11,乐心依然还是无法走出痛苦,乐心依然还是无法走出痛苦,但,False,false
453,4,1,心灰意冷已经无法形容他们现在的心情,用乐心的话说,就,False,false
453,4,2,心灰意冷已经无法形容他们现在的心情,儿子走了,但,True,false
453,4,3,心灰意冷已经无法形容他们现在的心情,这个曾经幸福的家庭跌进了万丈深渊,当,False,false
453,4,5,心灰意冷已经无法形容他们现在的心情,乐心说,而,False,false
453,4,6,心灰意冷已经无法形容他们现在的心情,第一得养老吧,但,False,false
453,4,7,心灰意冷已经无法形容他们现在的心情,第二个有病,但,False,false
453,4,8,心灰意冷已经无法形容他们现在的心情,上医院得治病吧,但,False,false
453,4,9,心灰意冷已经无法形容他们现在的心情,拿什么去,就,False,false
453,4,10,心灰意冷已经无法形容他们现在的心情,我们怎么去,但,False,false
453,4,11,心灰意冷已经无法形容他们现在的心情,医院我们还去不起,总,False,false
453,4,12,心灰意冷已经无法形容他们现在的心情,养老院我们进不去啊,但,False,false
453,4,13,心灰意冷已经无法形容他们现在的心情,没有给我们签字的啊,就,False,false
453,4,14,心灰意冷已经无法形容他们现在的心情,人家都不收,但,False,false
453,4,4,心灰意冷已经无法形容他们现在的心情,心灰意冷已经无法形容他们现在的心情,但,False,false
454,7,1,说起来很惭愧,1月19日,如,False,false
454,7,2,说起来很惭愧,两个孩子一放寒假,但,False,false
454,7,3,说起来很惭愧,就迫不及待地来到了南京,但,False,false
454,7,4,说起来很惭愧,他们很想爸爸妈妈,但,False,false
454,7,5,说起来很惭愧,不过,但,False,false
454,7,6,说起来很惭愧,白连珍和丈夫都没有时间陪儿子,但,True,false
454,7,8,说起来很惭愧,白连珍说,但,False,false
454,7,9,说起来很惭愧,春节期间,但,False,false
454,7,10,说起来很惭愧,她和丈夫都很忙,但,False,false
454,7,11,说起来很惭愧,大儿子很懂事,但,False,false
454,7,12,说起来很惭愧,每天都把饭煮好,但,False,false
454,7,13,说起来很惭愧,菜择好洗干净,如,False,false
454,7,14,说起来很惭愧,昨天,但,False,false
454,7,15,说起来很惭愧,姐夫正好要回老家,而,False,false
454,7,16,说起来很惭愧,白连珍就想让他将两个孩子一并带回老家,但,False,false
454,7,7,说起来很惭愧,说起来很惭愧,但,False,false
455,3,1,还是心有余悸,时隔多日,但,False,false
455,3,2,还是心有余悸,范女士忆起落水经过,当,True,false
455,3,4,还是心有余悸,事情发生在1月28日下午2点左右,但,False,false
455,3,5,还是心有余悸,嘉兴市中央公园,与,False,false
455,3,6,还是心有余悸,当天,而,False,false
455,3,7,还是心有余悸,在宁波打工的范女士一家来嘉兴走亲戚,因,False,true
455,3,8,还是心有余悸,顺去嘉兴的中央公园游玩,便,False,true
455,3,9,还是心有余悸,游玩过程中,但,False,false
455,3,10,还是心有余悸,范女士的老公带着姐姐和外甥去南湖景区买玩具,而,False,false
455,3,11,还是心有余悸,就剩下范女士母女在公园里逛,但,False,false
455,3,12,还是心有余悸,当时女儿正在河边玩,但,False,false
455,3,13,还是心有余悸,没想到从草地上滑进河里,却,False,false
455,3,15,还是心有余悸,就去河边捡了根竹竿,就,False,false
455,3,16,还是心有余悸,想把她拉上来,就,False,false
455,3,17,还是心有余悸,可她在水中一使力,但,False,false
455,3,18,还是心有余悸,反倒把我拉了下去,但,False,false
455,3,3,还是心有余悸,还是心有余悸,但,False,false
455,14,1,我慌死了,时隔多日,但,False,false
455,14,2,我慌死了,范女士忆起落水经过,当,False,false
455,14,4,我慌死了,事情发生在1月28日下午2点左右,但,False,false
455,14,5,我慌死了,嘉兴市中央公园,与,False,false
455,14,6,我慌死了,当天,但,False,false
455,14,7,我慌死了,在宁波打工的范女士一家来嘉兴走亲戚,因,False,true
455,14,8,我慌死了,顺去嘉兴的中央公园游玩,便,False,true
455,14,9,我慌死了,游玩过程中,但,False,false
455,14,10,我慌死了,范女士的老公带着姐姐和外甥去南湖景区买玩具,而,False,false
455,14,11,我慌死了,就剩下范女士母女在公园里逛,但,False,false
455,14,12,我慌死了,当时女儿正在河边玩,但,False,false
455,14,13,我慌死了,没想到从草地上滑进河里,却,True,false
455,14,15,我慌死了,就去河边捡了根竹竿,就,False,false
455,14,16,我慌死了,想把她拉上来,就,False,false
455,14,17,我慌死了,可她在水中一使力,但,False,false
455,14,18,我慌死了,反倒把我拉了下去,却,False,false
455,14,14,我慌死了,我慌死了,但,False,false
457,9,1,谁受伤了心情都肯定不好且焦虑,大年初四中午临近1点时,当,False,false
457,9,2,谁受伤了心情都肯定不好且焦虑,于洁的诊室里仍围着10余名患者和家属,但,False,false
457,9,3,谁受伤了心情都肯定不好且焦虑,对每一名患者,但,False,false
457,9,4,谁受伤了心情都肯定不好且焦虑,于洁都耐心地进行问诊和眼部检查,而,False,false
457,9,5,谁受伤了心情都肯定不好且焦虑,为了减少其他患者的等候时间,但,False,false
457,9,6,谁受伤了心情都肯定不好且焦虑,她加快语速,而,False,false
457,9,7,谁受伤了心情都肯定不好且焦虑,但耐心依旧,但,False,false
457,9,8,谁受伤了心情都肯定不好且焦虑,大过年的,就,False,false
457,9,10,谁受伤了心情都肯定不好且焦虑,耐心是必须的,但,False,false
457,9,11,谁受伤了心情都肯定不好且焦虑,一个上午,就,False,false
457,9,12,谁受伤了心情都肯定不好且焦虑,于洁接诊了20余名患者,由,False,true
457,9,13,谁受伤了心情都肯定不好且焦虑,远远超出了12人的核定接诊数,但,False,false
457,9,14,谁受伤了心情都肯定不好且焦虑,好多人都是从外地赶过来的,但,False,false
457,9,15,谁受伤了心情都肯定不好且焦虑,大多都是爆竹伤,但,False,false
457,9,16,谁受伤了心情都肯定不好且焦虑,哪忍心不给人加号呀,但,False,false
457,9,9,谁受伤了心情都肯定不好且焦虑,谁受伤了心情都肯定不好且焦虑,而,True,false
458,6,1,袁阅非常感激,平时这些小事一般不记,但,False,false
458,6,2,袁阅非常感激,是年三十,故,False,true
458,6,3,袁阅非常感激,大家在一起工作,与,False,false
458,6,4,袁阅非常感激,写下来留个纪念,就,False,false
458,6,5,袁阅非常感激,提起自己女朋友,当,False,false
458,6,7,袁阅非常感激,她是个善解人意的女孩,但,False,false
458,6,8,袁阅非常感激,非常支持我,但,True,false
458,6,9,袁阅非常感激,平时我工作忙,但,False,false
458,6,10,袁阅非常感激,聚少离多,因,False,true
458,6,11,袁阅非常感激,她从不抱怨,但,False,false
458,6,12,袁阅非常感激,在2月3日的日记里,就,False,false
458,6,13,袁阅非常感激,袁阅写道今天执行沈阳至北京D616,但,False,false
458,6,14,袁阅非常感激,她提前买好票,由,False,true
458,6,15,袁阅非常感激,往返坐10个小时火车,或,False,false
458,6,16,袁阅非常感激,只为能陪陪我,就,False,false
458,6,6,袁阅非常感激,袁阅非常感激,但,False,false
459,7,1,让杨婷高兴的是,宜昌窑湾小学的张宽林老师的想法也跟杨婷一样,而,False,false
459,7,2,让杨婷高兴的是,希望学生家长能尽可能留在老家务工,更,False,false
459,7,3,让杨婷高兴的是,很多留守孩子父母不在,但,False,false
459,7,4,让杨婷高兴的是,作业不能按时交,但,False,false
459,7,5,让杨婷高兴的是,开家长会也没人来,但,False,false
459,7,6,让杨婷高兴的是,在教育过程中缺乏家长的帮助而事倍功半,但,False,false
459,7,8,让杨婷高兴的是,爸爸说过完年他们打算在家门口打工了,但,True,false
459,7,9,让杨婷高兴的是,乡里办了纺织厂,因,False,true
459,7,10,让杨婷高兴的是,就近务工虽然挣得比在北京少点,但,False,false
459,7,11,让杨婷高兴的是,但生活成本低,但,False,false
459,7,12,让杨婷高兴的是,还能顾家,但,False,false
459,7,7,让杨婷高兴的是,让杨婷高兴的是,更,False,false
460,13,1,医生被曹于亚救父的急切心情感动了,那天,而,False,false
460,13,2,医生被曹于亚救父的急切心情感动了,曹于亚悄悄跟着医生来到办公室,而,False,false
460,13,3,医生被曹于亚救父的急切心情感动了,表示要把自己的肾换给父亲,却,False,false
460,13,4,医生被曹于亚救父的急切心情感动了,她看起来年龄较小,但,False,false
460,13,5,医生被曹于亚救父的急切心情感动了,而按规定,因,False,true
460,13,6,医生被曹于亚救父的急切心情感动了,捐肾最少也要十八岁,但,False,false
460,13,7,医生被曹于亚救父的急切心情感动了,医生一口回绝了她的请求,但,False,false
460,13,8,医生被曹于亚救父的急切心情感动了,曹于亚急了,但,False,false
460,13,9,医生被曹于亚救父的急切心情感动了,跪在医生面前求求你救救我爸爸,就,False,false
460,13,10,医生被曹于亚救父的急切心情感动了,我不能没有爸爸,但,False,false
460,13,11,医生被曹于亚救父的急切心情感动了,我真的十九岁了,当,False,false
460,13,12,医生被曹于亚救父的急切心情感动了,我可以回家把户口簿拿来给你看,但,False,false
460,13,14,医生被曹于亚救父的急切心情感动了,得此消息,故,False,true
460,13,15,医生被曹于亚救父的急切心情感动了,曹于亚父母断然拒绝,但,False,false
460,13,16,医生被曹于亚救父的急切心情感动了,她又跪在父亲病床前爸,但,False,false
460,13,17,医生被曹于亚救父的急切心情感动了,你要是走了,但,False,false
460,13,18,医生被曹于亚救父的急切心情感动了,我们这家就垮了,但,False,false
460,13,19,医生被曹于亚救父的急切心情感动了,你忍心丢下我们不管吗,但,False,false
460,13,20,医生被曹于亚救父的急切心情感动了,所有的人都被感动了,而,False,false
460,13,21,医生被曹于亚救父的急切心情感动了,曹州德痛苦地接受了女儿的孝心,但,False,false
460,13,13,医生被曹于亚救父的急切心情感动了,医生被曹于亚救父的急切心情感动了,而,True,false
461,4,1,女儿杨康非常激动,爸爸回来了,当,False,false
461,4,2,女儿杨康非常激动,路上好吗,但,False,false
461,4,3,女儿杨康非常激动,见到杨秀峰,当,True,false
461,4,5,女儿杨康非常激动,然而说的话语却是非常朴实,但,False,false
461,4,6,女儿杨康非常激动,好,更,False,false
461,4,7,女儿杨康非常激动,好,更,False,false
461,4,8,女儿杨康非常激动,杨秀峰轻轻摸了摸杨康的头,而,False,false
461,4,9,女儿杨康非常激动,坐了25个小时的火车和2个多小时的汽车,就,False,false
461,4,10,女儿杨康非常激动,昨天下午1点多,而,False,false
461,4,11,女儿杨康非常激动,杨秀峰回到了陕西省安康市旬阳县小河镇金坡村的家,当,False,false
461,4,4,女儿杨康非常激动,女儿杨康非常激动,而,False,false
462,8,1,我特别高兴,昨天上午9点,但,False,false
462,8,2,我特别高兴,记者拨通杨秀峰的电话,当,False,false
462,8,3,我特别高兴,此时的他,而,False,false
462,8,4,我特别高兴,刚刚下了火车,就,False,false
462,8,5,我特别高兴,虽然路途长达25个小时,但,False,false
462,8,6,我特别高兴,但他的声音里没有显露一点疲惫,但,False,false
462,8,7,我特别高兴,下火车的那一刻,当,False,false
462,8,9,我特别高兴,马上就要到家了,但,True,false
462,8,10,我特别高兴,再多的疲劳也没有了,但,False,false
462,8,11,我特别高兴,杨秀峰对记者说,但,False,false
462,8,12,我特别高兴,下了火车,就,False,false
462,8,13,我特别高兴,当地安康电视台的记者专门赶到车站将杨秀峰接到镇上,而,False,false
462,8,14,我特别高兴,女儿杨康在镇上等他,与,False,false
462,8,8,我特别高兴,我特别高兴,但,False,false
463,13,1,杨秀峰显得格外激动,昨天,但,False,false
463,13,2,杨秀峰显得格外激动,杨康感冒和鼻炎,与,False,false
